1 PRIMARY SURVEY_Primary_ID,Meadow Code,Species Info_ID,1a Primary Survey Species Info_Primary_ID,Species Code,Life Stage,Cap_Recap,Species Notes
3,HM,1602,3,BUCA,M,N,
3,HM,1603,3,BUCA,M,N,Club Foot
3,HM,1613,3,BUCA,M,N,
3,HM,1605,3,BUCA,M,N,
3,HM,1836,3,BUCA,M,N,
3,HM,1607,3,BUCA,M,N,
3,HM,1608,3,BUCA,M,N,
3,HM,1609,3,BUCA,M,N,
3,HM,1610,3,BUCA,M,N,
3,HM,1611,3,BUCA,M,N,
3,HM,1629,3,BUCA,M,N,
3,HM,1604,3,BUCA,M,N,
147,HM,5952,147,BUCA,M,N,
3,HM,1627,3,BUCA,M,N,
147,HM,5946,147,BUCA,M,N,
147,HM,5947,147,BUCA,M,N,
147,HM,5948,147,BUCA,M,N,
147,HM,5949,147,BUCA,M,N,
147,HM,5944,147,BUCA,M,N,
147,HM,5951,147,BUCA,M,N,
147,HM,5943,147,BUCA,M,N,
147,HM,5953,147,BUCA,M,N,
147,HM,5954,147,BUCA,M,N,
147,HM,5955,147,BUCA,M,N,
147,HM,5956,147,BUCA,M,N,
147,HM,5957,147,BUCA,M,N,
316,HM,16401,316,BUCA,EM,-,
147,HM,5950,147,BUCA,M,N,
147,HM,5936,147,BUCA,M,N,
147,HM,5959,147,BUCA,M,N,
3,HM,1630,3,BUCA,M,N,
147,HM,5931,147,BUCA,M,N,
147,HM,5932,147,BUCA,M,N,
147,HM,5933,147,BUCA,M,N,
147,HM,5945,147,BUCA,M,N,
147,HM,5935,147,BUCA,M,N,
3,HM,1628,3,BUCA,M,N,
147,HM,5937,147,BUCA,M,N,
147,HM,5938,147,BUCA,M,N,
147,HM,5939,147,BUCA,M,N,
147,HM,5940,147,BUCA,M,N,
147,HM,5941,147,BUCA,M,N,
147,HM,5942,147,BUCA,M,N,
147,HM,5934,147,THEL,J,-,
3,HM,1949,3,BUCA,M,N,
3,HM,1941,3,BUCA,M,N,"only one color, too small"
3,HM,1942,3,BUCA,M,N,
3,HM,1943,3,BUCA,M,N,"only one color, too small"
3,HM,1944,3,BUCA,M,N,
3,HM,1945,3,BUCA,M,N,
3,HM,1946,3,BUCA,M,N,"only one color, too small"
3,HM,1958,3,BUCA,M,N,
3,HM,1948,3,BUCA,M,N,
3,HM,1938,3,BUCA,M,N,"only one color, too small"
3,HM,1950,3,BUCA,M,N,
3,HM,1951,3,BUCA,M,N,
3,HM,1952,3,BUCA,M,N,
3,HM,1953,3,BUCA,M,N,
3,HM,1954,3,BUCA,M,N,
3,HM,1956,3,BUCA,M,N,
3,HM,1921,3,BUCA,M,N,
3,HM,1947,3,BUCA,M,N,
3,HM,1931,3,BUCA,M,N,
3,HM,1922,3,BUCA,M,N,
3,HM,1923,3,BUCA,M,N,
3,HM,1924,3,BUCA,M,N,
3,HM,1925,3,BUCA,M,N,
3,HM,1926,3,BUCA,M,N,
3,HM,1927,3,BUCA,M,N,
3,HM,1928,3,BUCA,M,N,
3,HM,1940,3,BUCA,M,N,
3,HM,1930,3,BUCA,M,N,
3,HM,1939,3,BUCA,M,N,
3,HM,1932,3,BUCA,M,N,
3,HM,1933,3,BUCA,M,N,
3,HM,1934,3,BUCA,M,N,
3,HM,1935,3,BUCA,M,N,
3,HM,1936,3,BUCA,M,N,"only one color, too small"
3,HM,1937,3,BUCA,M,N,
3,HM,1959,3,BUCA,M,N,
3,HM,1929,3,BUCA,M,N,
269,HM,9145,269,BUCA,M,N,
269,HM,9153,269,BUCA,M,N,
269,HM,9152,269,BUCA,M,N,
269,HM,9151,269,BUCA,M,N,
269,HM,9150,269,BUCA,M,N,
269,HM,9149,269,BUCA,M,N,
269,HM,9148,269,BUCA,M,N,
316,HM,18347,316,BUCA,AF,-,
269,HM,9146,269,BUCA,M,N,
269,HM,9156,269,BUCA,J,N,
269,HM,9144,269,HYRE,AU,-,
269,HM,9142,269,BUCA,J,N,
3,HM,1586,3,BUCA,M,N,
3,HM,5,3,BUCA,M,N,
3,HM,4,3,BUCA,M,N,
3,HM,3,3,BUCA,M,N,
3,HM,973,3,BUCA,M,N,
269,HM,9147,269,BUCA,M,N,
269,HM,9163,269,HYRE,J,-,
3,HM,1960,3,BUCA,M,N,
3,HM,1961,3,BUCA,M,N,
3,HM,1962,3,BUCA,M,N,
3,HM,1963,3,BUCA,M,N,
3,HM,1964,3,BUCA,M,N,
3,HM,1589,3,BUCA,M,N,
3,HM,1588,3,BUCA,M,N,
269,HM,9154,269,BUCA,J,N,
269,HM,9164,269,HYRE,M,-,
269,HM,9155,269,BUCA,J,N,
269,HM,9162,269,HYRE,AU,-,
269,HM,9161,269,BUCA,M,N,
269,HM,9160,269,BUCA,M,R,
269,HM,9159,269,BUCA,M,N,
269,HM,9158,269,BUCA,J,N,
269,HM,9157,269,BUCA,AU,N,
3,HM,1955,3,BUCA,M,N,
269,HM,11399,269,BUCA,M,N,
3,HM,1888,3,BUCA,M,N,
3,HM,1912,3,THEL,J,-,
3,HM,1920,3,BUCA,M,N,
3,HM,1896,3,BUCA,M,N,
3,HM,1911,3,THEL,J,-,
3,HM,1910,3,THEL,AF,-,
3,HM,1895,3,BUCA,M,N,
3,HM,1894,3,BUCA,M,N,
3,HM,1893,3,BUCA,M,N,
3,HM,1892,3,BUCA,M,N,
3,HM,1891,3,BUCA,M,N,
3,HM,1885,3,BUCA,M,N,
3,HM,1889,3,BUCA,M,N,
3,HM,1913,3,THEL,AF,-,
3,HM,1887,3,BUCA,M,N,
3,HM,1905,3,BUCA,M,N,
3,HM,1906,3,BUCA,M,N,
3,HM,1907,3,BUCA,M,N,
3,HM,1908,3,BUCA,M,N,
3,HM,1909,3,BUCA,AF,N,
3,HM,1886,3,BUCA,M,N,
3,HM,1882,3,BUCA,M,N,
3,HM,1883,3,BUCA,M,N,
3,HM,1884,3,BUCA,M,N,
3,HM,1890,3,BUCA,M,N,
3,HM,1900,3,BUCA,M,N,
3,HM,1904,3,BUCA,M,N,
3,HM,1897,3,BUCA,M,N,
3,HM,1957,3,BUCA,M,N,
3,HM,1902,3,BUCA,M,N,
3,HM,1901,3,BUCA,M,N,
3,HM,1903,3,BUCA,M,N,
3,HM,1899,3,BUCA,M,N,
3,HM,1898,3,BUCA,M,N,
3,HM,1917,3,BUCA,M,N,
3,HM,1916,3,BUCA,M,N,
3,HM,1915,3,HYRE,M,-,abundant
3,HM,1914,3,HYRE,T,-,abundant
3,HM,1919,3,BUCA,M,N,
3,HM,1918,3,BUCA,M,N,
415,HM,13114,415,BUCA,M,N,
415,HM,13113,415,BUCA,M,N,
428,HM,14783,428,BUCA,M,N,
415,HM,13115,415,BUCA,M,N,
428,HM,14778,428,BUCA,M,N,
415,HM,13116,415,BUCA,M,N,
415,HM,13117,415,BUCA,M,N,
415,HM,13118,415,BUCA,J,N,
428,HM,14772,428,BUCA,M,N,
415,HM,13119,415,BUCA,J,N,
428,HM,14771,428,BUCA,M,R,
428,HM,14770,428,BUCA,M,N,
428,HM,14773,428,BUCA,M,N,
428,HM,14779,428,BUCA,M,N,
428,HM,14780,428,BUCA,M,N,
428,HM,14774,428,BUCA,M,N,
428,HM,14782,428,BUCA,M,R,
428,HM,14775,428,BUCA,M,N,
428,HM,14776,428,BUCA,M,N,
428,HM,14784,428,BUCA,M,R,
428,HM,14785,428,BUCA,M,N,
428,HM,14786,428,BUCA,M,N,
428,HM,14787,428,BUCA,M,N,
428,HM,14788,428,BUCA,M,N,
428,HM,14789,428,BUCA,M,N,
428,HM,14790,428,BUCA,M,N,
415,HM,13120,415,THEL,AU,-,
428,HM,14781,428,BUCA,M,N,
415,HM,13165,415,BUCA,M,N,
428,HM,14756,428,BUCA,M,N,
415,HM,13171,415,BUCA,M,N,
415,HM,13170,415,BUCA,M,N,
415,HM,13169,415,BUCA,M,N,
428,HM,14813,428,BUCA,M,N,
428,HM,14812,428,BUCA,M,N,
428,HM,14811,428,BUCA,M,N,
428,HM,14810,428,BUCA,M,N,
428,HM,14809,428,BUCA,M,N,
428,HM,14808,428,BUCA,M,N,
428,HM,14807,428,BUCA,M,R,
428,HM,14806,428,BUCA,M,N,
415,HM,13168,415,BUCA,M,N,
415,HM,13173,415,BUCA,M,N,
415,HM,13159,415,BUCA,M,N,
415,HM,13152,415,BUCA,M,N,
415,HM,13153,415,BUCA,M,N,
415,HM,13154,415,BUCA,M,N,
415,HM,13155,415,BUCA,M,N,
415,HM,13156,415,BUCA,M,N,
415,HM,13167,415,BUCA,M,N,
415,HM,13158,415,BUCA,M,N,
415,HM,13166,415,BUCA,M,N,
415,HM,13160,415,BUCA,M,N,
415,HM,13161,415,BUCA,M,N,
415,HM,13162,415,BUCA,M,N,
415,HM,13163,415,BUCA,M,N,
415,HM,13164,415,BUCA,M,N,
415,HM,13174,415,BUCA,M,N,
415,HM,13157,415,BUCA,M,N,
415,HM,13188,415,BUCA,M,N,
428,HM,14820,428,BUCA,M,N,
428,HM,14821,428,BUCA,M,R,
428,HM,14822,428,BUCA,M,N,
428,HM,14823,428,BUCA,M,N,
428,HM,14824,428,BUCA,M,N,
428,HM,14819,428,BUCA,M,N,
428,HM,14818,428,BUCA,M,R,
428,HM,14817,428,BUCA,M,N,
428,HM,14777,428,BUCA,M,R,
428,HM,14816,428,BUCA,M,N,
428,HM,14815,428,BUCA,M,N,
428,HM,14814,428,BUCA,M,N,
428,HM,14750,428,HYRE,M,-,Numerous
415,HM,13172,415,BUCA,M,N,
415,HM,13182,415,BUCA,M,N,
415,HM,13175,415,BUCA,M,N,
415,HM,13176,415,BUCA,M,N,
415,HM,13177,415,BUCA,M,N,
415,HM,13178,415,BUCA,M,N,
415,HM,13179,415,BUCA,M,N,
428,HM,14751,428,HYRE,J,-,Numerous
415,HM,13181,415,BUCA,M,N,
415,HM,13189,415,BUCA,M,N,
415,HM,13183,415,BUCA,M,N,
415,HM,13184,415,BUCA,M,N,
415,HM,13185,415,BUCA,M,N,
415,HM,13186,415,BUCA,M,N,
415,HM,13187,415,BUCA,M,D,dead. Squished in box lid.
415,HM,13149,415,BUCA,M,N,
415,HM,13180,415,BUCA,M,N,
415,HM,13135,415,BUCA,M,N,
428,HM,14792,428,BUCA,M,N,
428,HM,14791,428,BUCA,M,N,
428,HM,14759,428,BUCA,M,N,
428,HM,14760,428,BUCA,M,N,
428,HM,14761,428,BUCA,M,N,
428,HM,14762,428,BUCA,M,N,
428,HM,14763,428,BUCA,M,N,
428,HM,14764,428,BUCA,M,R,
428,HM,14765,428,BUCA,M,N,
428,HM,14766,428,BUCA,M,N,
428,HM,14767,428,BUCA,M,N,
428,HM,14768,428,BUCA,M,N,
428,HM,14769,428,BUCA,M,N,
415,HM,13151,415,BUCA,M,N,
415,HM,13129,415,BUCA,M,N,
415,HM,13122,415,BUCA,M,N,
415,HM,13123,415,BUCA,M,N,
415,HM,13124,415,BUCA,M,N,
415,HM,13125,415,BUCA,M,N,
415,HM,13126,415,BUCA,M,N,
415,HM,13137,415,BUCA,M,N,
415,HM,13128,415,BUCA,M,N,
415,HM,13136,415,BUCA,M,N,
415,HM,13130,415,BUCA,M,N,
415,HM,13131,415,BUCA,M,N,
415,HM,13132,415,BUCA,M,N,
415,HM,13133,415,BUCA,M,N,
415,HM,13134,415,BUCA,M,N,
428,HM,14795,428,BUCA,M,N,
415,HM,13127,415,BUCA,M,N,
415,HM,13143,415,BUCA,M,N,
428,HM,14793,428,BUCA,M,N,
428,HM,14805,428,BUCA,M,N,
415,HM,13138,415,BUCA,M,N,
415,HM,13139,415,BUCA,M,N,
415,HM,13140,415,BUCA,M,N,
428,HM,14803,428,BUCA,M,N,
415,HM,13142,415,BUCA,M,N,
428,HM,14752,428,BUCA,J,N,
415,HM,13144,415,BUCA,M,N,
415,HM,13145,415,BUCA,M,N,
415,HM,13146,415,BUCA,M,N,
415,HM,13147,415,BUCA,M,N,
415,HM,13148,415,BUCA,M,N,
415,HM,13121,415,BUCA,M,N,
415,HM,13141,415,BUCA,M,N,
447,HM,16211,447,BUCA,J,N,
415,HM,13150,415,BUCA,M,N,
428,HM,14796,428,BUCA,M,N,
428,HM,14797,428,BUCA,M,N,
428,HM,14798,428,BUCA,M,N,
428,HM,14799,428,BUCA,M,N,
428,HM,14804,428,BUCA,M,N,
428,HM,14801,428,BUCA,M,N,
428,HM,14794,428,BUCA,M,N,
428,HM,14802,428,BUCA,M,N,
428,HM,14758,428,BUCA,M,N,
428,HM,14757,428,BUCA,M,N,
428,HM,14755,428,BUCA,M,N,
428,HM,14754,428,BUCA,M,N,
428,HM,14753,428,HYRE,AU,-,Numerous
428,HM,14800,428,BUCA,M,N,
365,HM,11897,365,BUCA,J,N,
365,HM,18073,365,HYRE,E,-,
447,HM,16209,447,BUCA,J,N,
364,HM,17698,364,HYRE,E,-,Numerous
364,HM,17699,364,BUCA,EN,-,
364,HM,17701,364,BUCA,T,-,"lots, no longer clustered"
365,HM,11890,365,BUCA,J,R,
365,HM,11891,365,BUCA,J,N,
365,HM,11892,365,BUCA,J,N,
365,HM,11893,365,BUCA,J,R,
365,HM,11894,365,BUCA,J,R,
571,HM,18089,571,HYRE,T,-,
365,HM,11896,365,BUCA,J,N,
364,HM,17693,364,THEL,AM,-,
365,HM,11898,365,BUCA,J,N,
365,HM,11899,365,BUCA,J,N,
365,HM,11900,365,BUCA,J,N,
365,HM,11901,365,BUCA,J,N,
365,HM,11902,365,BUCA,J,N,
365,HM,11903,365,BUCA,J,N,
365,HM,11904,365,BUCA,J,R,
365,HM,11905,365,BUCA,J,N,
365,HM,18071,365,HYRE,T,-,"Numerous: G1, G3, R1, G7"
521,HM,17251,521,BUCA,AF,N,
365,HM,11895,365,BUCA,J,N,
364,HM,11883,364,BUCA,J,N,
364,HM,11870,364,BUCA,J,N,
364,HM,11871,364,BUCA,J,N,
364,HM,11872,364,BUCA,J,N,
364,HM,11874,364,BUCA,J,N,
364,HM,11876,364,BUCA,J,N,
364,HM,11877,364,BUCA,J,N,
364,HM,11878,364,BUCA,J,N,
364,HM,11879,364,BUCA,J,N,
364,HM,11880,364,BUCA,J,N,
364,HM,11881,364,BUCA,J,N,
571,HM,18088,571,BUCA,T,-,
364,HM,11882,364,BUCA,J,N,
365,HM,18075,365,BUCA,T,-,
364,HM,11884,364,BUCA,J,N,
364,HM,11885,364,BUCA,J,N,
364,HM,11886,364,BUCA,J,N,
364,HM,11887,364,BUCA,J,N,
364,HM,11888,364,BUCA,J,N,
364,HM,11889,364,BUCA,J,N,
364,HM,17690,364,BUCA,T,-,
364,HM,17691,364,BUCA,AM,R,
364,HM,17692,364,HYRE,AU,-,Numerous
415,HM,13112,415,BUCA,M,N,
363,HM,11814,363,BUCA,J,N,
525,HM,17286,525,BUCA,T,-,
365,HM,18072,365,HYRE,J,-,2 total: G4 and G7
525,HM,17298,525,BUCA,EN,-,
525,HM,17297,525,BUCA,EN,-,
525,HM,17295,525,BUCA,EN,-,
525,HM,17294,525,BUCA,T,-,
525,HM,17293,525,HYRE,AM,-,Numerous
525,HM,17292,525,BUCA,T,-,
525,HM,17291,525,BUCA,T,-,
525,HM,17290,525,BUCA,T,-,
525,HM,17289,525,HYRE,E,-,abundant
525,HM,17300,525,BUCA,T,-,
525,HM,17287,525,BUCA,T,-,
525,HM,17301,525,BUCA,T,-,
521,HM,17261,521,BUCA,EN,-,
521,HM,17260,521,BUCA,EN,-,
521,HM,17259,521,BUCA,EM,-,
521,HM,17258,521,BUCA,AM,L,
521,HM,17257,521,BUCA,AM,L,
521,HM,17256,521,BUCA,AM,R,
521,HM,17255,521,BUCA,AM,N,
521,HM,17254,521,BUCA,AF,N,
521,HM,17253,521,BUCA,AM,R,
521,HM,17252,521,BUCA,AF,N,
525,HM,17288,525,BUCA,EN,-,
555,HM,17912,555,BUCA,T,-,
365,HM,18076,365,BUCA,T,-,
365,HM,18077,365,BUCA,T,-,
365,HM,18078,365,BUCA,T,-,
365,HM,18081,365,BUCA,T,-,
365,HM,18082,365,BUCA,T,-,
365,HM,18084,365,BUCA,T,-,
365,HM,18086,365,BUCA,T,-,numerous
555,HM,17918,555,BUCA,T,-,
555,HM,17917,555,HYRE,J,-,
555,HM,17915,555,THEL,AM,-,
525,HM,17299,525,BUCA,T,-,lots of tadpoles throughout G1
555,HM,17913,555,BUCA,M,-,"9mm SVL, 9mm SVL, 8mm SVL (all under 10mm)"
364,HM,11867,364,BUCA,J,N,
555,HM,17911,555,HYRE,T,-,"Very abundant: G2, G5"
555,HM,17910,555,BUCA,T,-,
599,HM,18388,599,BUCA,T,-,
599,HM,18386,599,BUCA,J,N,
599,HM,18384,599,HYRE,J,-,
599,HM,18383,599,BUCA,T,-,Stage 4
599,HM,18382,599,BUCA,T,-,Stage 2
599,HM,18381,599,THEL,AU,-,
599,HM,18380,599,HYRE,AU,-,
525,HM,17302,525,BUCA,T,-,
555,HM,17914,555,THEL,J,-,"Numerous: G2, G7"
363,HM,17572,363,BUCA,EN,-,
364,HM,11869,364,BUCA,J,N,
363,HM,17561,363,BUCA,AM,-,
363,HM,17562,363,BUCA,EN,-,
363,HM,17563,363,BUCA,EN,-,
363,HM,17564,363,BUCA,EN,-,
363,HM,17565,363,BUCA,EN,-,
363,HM,17566,363,BUCA,EN,-,
363,HM,17567,363,BUCA,EN,-,
363,HM,17568,363,BUCA,EN,-,
363,HM,17569,363,BUCA,EN,-,
363,HM,17559,363,BUCA,EN,-,
363,HM,17571,363,BUCA,EN,-,
363,HM,17558,363,BUCA,AM,-,
363,HM,17573,363,BUCA,EN,-,
363,HM,17574,363,BUCA,EN,-,
363,HM,17575,363,BUCA,EN,-,
363,HM,17576,363,BUCA,EN,-,
363,HM,17577,363,BUCA,EN,-,
363,HM,17578,363,BUCA,EN,-,
364,HM,11827,364,BUCA,J,N,
364,HM,11828,364,BUCA,J,N,
364,HM,11829,364,BUCA,J,N,
364,HM,11830,364,BUCA,J,N,
363,HM,17570,363,BUCA,EN,-,
363,HM,17545,363,HYRE,AM,-,
363,HM,11815,363,BUCA,J,R,
363,HM,11816,363,BUCA,J,N,
363,HM,11817,363,BUCA,J,N,
363,HM,11818,363,BUCA,J,N,
363,HM,11819,363,BUCA,J,N,
363,HM,11820,363,BUCA,J,N,
363,HM,11821,363,BUCA,J,N,
363,HM,11822,363,BUCA,J,N,
363,HM,11823,363,BUCA,J,N,
363,HM,11824,363,BUCA,J,N,
363,HM,17560,363,BUCA,AM,-,
363,HM,11826,363,BUCA,J,N,
364,HM,11833,364,BUCA,J,N,
363,HM,17546,363,HYRE,AM,-,
363,HM,17548,363,HYRE,E,-,"G5, 6, 7, 8"
363,HM,17549,363,BUCA,EN,-,
363,HM,17550,363,BUCA,EN,-,
363,HM,17551,363,HYRE,AF,-,
363,HM,17552,363,BUCA,EN,-,
363,HM,17553,363,BUCA,EN,-,
363,HM,17554,363,BUCA,EN,-,
363,HM,17555,363,HYRE,AM,-,in amplexus
363,HM,17556,363,HYRE,AF,-,in amplexus
363,HM,11825,363,BUCA,J,N,
364,HM,11857,364,BUCA,J,N,
584,HM,18211,584,THEL,AU,-,
584,HM,18210,584,BUCA,J,-,BUCA in THEL's mouth.  BUCA was about 30mm SVL.
364,HM,11847,364,BUCA,J,R,
364,HM,11848,364,BUCA,J,N,
364,HM,11849,364,BUCA,J,N,
364,HM,11850,364,BUCA,J,N,
364,HM,11851,364,BUCA,J,R,
364,HM,11852,364,BUCA,J,N,
364,HM,11853,364,BUCA,J,N,
364,HM,11854,364,BUCA,J,N,
364,HM,11831,364,BUCA,J,N,
364,HM,11856,364,BUCA,J,N,
584,HM,18214,584,BUCA,J,N,
364,HM,11858,364,BUCA,J,N,
364,HM,11859,364,BUCA,J,N,
364,HM,11860,364,BUCA,J,N,
364,HM,11861,364,BUCA,J,N,
364,HM,11862,364,BUCA,J,N,
364,HM,11863,364,BUCA,J,N,
364,HM,11864,364,BUCA,J,N,
364,HM,11865,364,BUCA,J,N,
364,HM,11866,364,BUCA,J,N,
599,HM,18385,599,THEL,J,-,
364,HM,11855,364,BUCA,J,N,
364,HM,11845,364,BUCA,J,R,
364,HM,11868,364,BUCA,J,N,
364,HM,11834,364,BUCA,J,N,
364,HM,11835,364,BUCA,J,N,
364,HM,11836,364,BUCA,J,R,
364,HM,11837,364,BUCA,J,N,
364,HM,11838,364,BUCA,J,N,
364,HM,11839,364,BUCA,J,N,
364,HM,11840,364,BUCA,J,N,
364,HM,11841,364,BUCA,J,N,
364,HM,11842,364,BUCA,J,N,
584,HM,18212,584,THEL,J,-,Numerous
364,HM,11844,364,BUCA,J,N,
584,HM,18213,584,HYRE,J,-,"Numerous: G1, G4"
364,HM,11846,364,BUCA,J,N,
584,HM,18225,584,BUCA,T,-,"oops, forgot to record time in field"
584,HM,18224,584,BUCA,T,-,
584,HM,18222,584,BUCA,J,N,
584,HM,18221,584,BUCA,T,-,
584,HM,18220,584,THEL,AU,-,
584,HM,18218,584,BUCA,J,N,
584,HM,18217,584,HYRE,T,-,
584,HM,18216,584,BUCA,T,-,
584,HM,18215,584,HYRE,AU,-,"Numerous: G7, G4"
364,HM,11832,364,BUCA,J,N,
364,HM,11843,364,BUCA,J,N,
447,HM,16997,447,HYRE,AU,-,numerous
447,HM,16202,447,BUCA,J,N,
447,HM,16203,447,BUCA,J,N,
447,HM,16204,447,BUCA,J,N,
447,HM,16205,447,BUCA,J,R,
447,HM,16206,447,BUCA,J,N,
447,HM,16207,447,BUCA,J,N,
447,HM,16208,447,BUCA,J,N,
447,HM,16210,447,BUCA,J,N,
449,HM,17125,449,BUCA,AM,N,
447,HM,16996,447,HYRE,E,-,at many groups
447,HM,16199,447,BUCA,J,N,
447,HM,16998,447,BUCA,EH,-,
487,HM,16728,487,BUCA,E,-,
487,HM,16727,487,BUCA,AM,L,calling
487,HM,16726,487,HYRE,E,-,all around meadow.
487,HM,16725,487,HYRE,AF,D,"Dead, in creek."
487,HM,16724,487,HYRE,AM,-,
447,HM,16999,447,HYRE,AM,-,
447,HM,17000,447,BUCA,T,-,
447,HM,16212,447,BUCA,J,N,
489,HM,16734,489,BUCA,AM,N,
441,HM,16929,441,BUCA,EM,-,times estimated for all egg masses.
441,HM,16930,441,BUCA,EN,-,times estimated for all egg masses.
441,HM,16931,441,BUCA,EM,-,times estimated for all egg masses.
441,HM,16932,441,BUCA,EN,-,times estimated for all egg masses.
441,HM,16933,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
441,HM,16934,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
489,HM,16738,489,BUCA,E,-,
489,HM,16737,489,BUCA,AM,L,
447,HM,16201,447,BUCA,J,N,
489,HM,16735,489,BUCA,AM,N,
447,HM,16200,447,BUCA,J,N,
489,HM,16733,489,HYRE,AM,-,
487,HM,16730,487,BUCA,E,-,
487,HM,16729,487,BUCA,E,-,
441,HM,16935,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
441,HM,16936,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
441,HM,16937,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
441,HM,16938,441,BUCA,EH,-,times estimated for all egg masses. Found originally on 6.2.10
441,HM,16939,441,BUCA,EM,-,"time unknown, recorded from egg sheet."
447,HM,17003,447,BUCA,EH,-,
489,HM,16736,489,BUCA,E,-,
449,HM,17120,449,HYRE,AU,-,"Numerous: G1, G2, R4"
447,HM,17001,447,BUCA,T,-,
457,HM,16292,457,BUCA,AU,R,
457,HM,16291,457,THEL,J,-,
457,HM,16290,457,BUCA,T,-,
457,HM,16289,457,HYRE,J,-,
457,HM,16288,457,THEL,AU,-,
521,HM,17250,521,BUCA,AM,N,
449,HM,16237,449,BUCA,J,N,
457,HM,16294,457,HYRE,AU,-,
449,HM,16238,449,BUCA,J,N,
449,HM,16236,449,BUCA,J,N,
449,HM,17122,449,BUCA,T,-,"extensive, found throughout group"
449,HM,17123,449,THEL,AU,-,
449,HM,17124,449,BUCA,T,-,throughout goup
449,HM,17132,449,BUCA,T,-,
449,HM,17131,449,BUCA,T,-,
449,HM,17130,449,BUCA,EN,-,100% dead
449,HM,17129,449,BUCA,T,-,
449,HM,17128,449,BUCA,T,-,
449,HM,17127,449,HYRE,J,-,
599,HM,18387,599,BUCA,J,N,
449,HM,16226,449,BUCA,J,N,
441,HM,16926,441,BUCA,EN,-,times estimated for all egg masses.
447,HM,17004,447,BUCA,EH,-,
447,HM,17005,447,BUCA,EH,-,
447,HM,17006,447,BUCA,EH,-,
447,HM,17007,447,BUCA,EH,-,
447,HM,17008,447,BUCA,EH,-,
447,HM,17009,447,BUCA,EH,-,
447,HM,17010,447,BUCA,EH,-,
457,HM,16293,457,HYRE,T,-,
447,HM,17012,447,BUCA,EH,-,
447,HM,17002,447,BUCA,EH,-,
449,HM,16227,449,BUCA,J,N,
449,HM,16228,449,BUCA,J,N,
449,HM,16229,449,BUCA,J,N,
449,HM,16230,449,BUCA,J,N,
449,HM,16231,449,BUCA,J,N,
449,HM,16232,449,BUCA,J,N,
449,HM,16233,449,BUCA,J,N,got away
449,HM,16234,449,BUCA,J,N,
449,HM,16235,449,BUCA,J,N,
447,HM,17011,447,BUCA,EH,-,
415,HM,13101,415,BUCA,M,N,
415,HM,13091,415,BUCA,M,N,
503,HM,16880,503,BUCA,AF,N,
503,HM,16879,503,BUCA,AF,R,
503,HM,16878,503,BUCA,AM,U,
415,HM,13107,415,BUCA,M,N,
415,HM,13106,415,BUCA,M,N,
415,HM,13105,415,BUCA,M,N,
415,HM,13104,415,BUCA,M,N,
503,HM,16882,503,HYRE,AM,-,
415,HM,13102,415,BUCA,M,N,
503,HM,16883,503,BUCA,EN,-,
415,HM,13100,415,BUCA,M,N,
415,HM,13099,415,BUCA,M,N,
415,HM,13098,415,BUCA,M,N,
415,HM,13097,415,BUCA,M,N,
415,HM,13096,415,BUCA,M,N,
415,HM,13095,415,BUCA,M,N,
415,HM,13094,415,BUCA,M,N,
415,HM,13093,415,BUCA,M,N,
441,HM,16928,441,BUCA,EM,-,times estimated for all egg masses.
415,HM,13103,415,BUCA,M,N,
415,HM,13111,415,BUCA,M,N,
521,HM,17249,521,BUCA,AF,N,
521,HM,17248,521,BUCA,AM,N,
521,HM,17247,521,BUCA,AF,N,
521,HM,17246,521,BUCA,AM,R,
521,HM,17245,521,BUCA,AM,R,
521,HM,17244,521,BUCA,AM,R,
521,HM,17243,521,HYRE,AF,,
521,HM,17242,521,HYRE,AM,,
503,HM,16881,503,BUCA,AF,N,AF KEV-S-102 and AM EKW-S-201 originally in amplexus and processed when split.
521,HM,17240,521,HYRE,E,,
415,HM,13090,415,HYRE,T,-,numerous
415,HM,13110,415,BUCA,M,N,
415,HM,13109,415,BUCA,M,N,
415,HM,13108,415,BUCA,M,N,
503,HM,16889,503,HYRE,AU,-,
503,HM,16888,503,BUCA,EN,-,
503,HM,16887,503,BUCA,EN,-,
503,HM,16886,503,BUCA,EN,-,
503,HM,16885,503,BUCA,EN,-,
503,HM,16884,503,BUCA,EN,-,
521,HM,17241,521,BUCA,EN,,
441,HM,16917,441,HYRE,AM,-,
415,HM,13092,415,BUCA,M,N,
441,HM,16098,441,BUCA,J,N,
441,HM,16099,441,BUCA,J,N,
441,HM,16910,441,BUCA,AM,N,
441,HM,16911,441,HYRE,AU,-,
441,HM,16912,441,HYRE,AM,-,
441,HM,16913,441,BUCA,AM,R,
441,HM,16914,441,HYRE,E,-,
441,HM,16096,441,BUCA,J,N,
441,HM,16916,441,BUCA,AM,U,
441,HM,16095,441,BUCA,J,N,
441,HM,16918,441,HYRE,AF,-,
441,HM,16919,441,BUCA,AF,N,very gravid
441,HM,16920,441,BUCA,AM,R,turned red after handling
